account,caption,datetime,day,followers,following,hashtags,isvideo,link,mentions,no_posts,target_lv,timeofday
thefatjewish,I'd rather strain my pasta through my dad's underpants than eat a vegan genderless gingerbread person. (@sadmichaeljordan),2017-09-01T21:41:13.000Z,Friday,10000000,420,0,False,https://www.instagram.com/p/BYg4vgMnpnR/?taken-by=thefatjewish,1,3905,363883,night
thefatjewish,"FUCK YOU DR. BERNSTEIN (unless you're following me on here, in which case ahahhahaha I'm just joking and will see you next Friday at 2 pm)",2017-09-01T20:51:48.000Z,Friday,10000000,420,0,False,https://www.instagram.com/p/BYgzFkxH7yU/?taken-by=thefatjewish,0,3905,275525,night
joselyncano,"Hello! Missed all of you ? hope everyone is doing great! I've been so caught up with work it's been hectic lately. Can't wait to reveal the new projects soon ?
- New content added on my Mobile App ( link in bio) search for: Joselyn Cano in both app stores. Yes I respond to every message on there for all those that constantly ask me ?",2017-08-31T02:22:59.000Z,Thursday,9900000,4,0,False,https://www.instagram.com/p/BYcPZbDDx5r/?taken-by=joselyncano,0,357,209522,night
joselyncano,"??new content uploaded on my App (click link In bio) or search the Apple or Google Play Store for joselyn cano ?
Acabo de subir nuevo contenido a mi aplicación móvil. Haz click en el enlace en mi perfil o busca ""joselyn cano"" en la tienda de applications de Apple o Google play store",2017-08-16T01:21:05.000Z,Wednesday,9900000,4,0,False,https://www.instagram.com/p/BX1gY-7jGfN/?taken-by=joselyncano,0,357,142419,night
joselyncano,"Take me back ?
Bikini handmade by me??
I'm actually going to be launching my own swimwear collection very soon all 16 styles designed by me! They're all super unique designs totally different than what's out there so I'm super excited to showcase them soon.
??For updates :@swimwear",2017-08-11T01:16:46.000Z,Friday,9900000,4,0,False,https://www.instagram.com/p/BXon64rjUTt/?taken-by=joselyncano,1,357,133470,night
joselyncano,"Bringing out the Latin in me with the sexy braid ?
-picture is a screenshot from a video on my Mobile App
Search for Joselyn Cano on the Apple Store or Google Play Store for exclusive content ??",2017-07-24T23:29:27.000Z,Monday,9900000,4,0,False,https://www.instagram.com/p/BW8qIEPDEuJ/?taken-by=joselyncano,0,357,132532,night
joselyncano,Take me back ?,2017-07-14T21:09:18.000Z,Friday,9900000,4,0,False,https://www.instagram.com/p/BWiqIxFjay2/?taken-by=joselyncano,0,357,145461,night
joselyncano,"B.E.A.C.H
Best Escape Anyone Can Have
-
-
-
- ?for more behind the scenes pictures & videos checkout my App (link in bio)
-?para más fotos y videos descarga mi aplicación (enlace en mi profil)",2017-07-10T21:26:16.000Z,Monday,9900000,4,0,False,https://www.instagram.com/p/BWYY5jzDi-3/?taken-by=joselyncano,0,357,152273,night
joselyncano,"Yay the start of the weekend is here ?
Photo by @zhenmaster",2017-07-07T22:18:44.000Z,Friday,9900000,4,0,False,https://www.instagram.com/p/BWQwhPBD0ut/?taken-by=joselyncano,1,357,149412,night
joselyncano,Aguaholic ??,2017-07-06T22:20:14.000Z,Thursday,9900000,4,0,False,https://www.instagram.com/p/BWOL5aNDk5i/?taken-by=joselyncano,0,357,123294,night
joselyncano,"Be as picky with your men as you are with your selfies ??
Photo by @zhenmaster",2017-07-05T23:28:37.000Z,Wednesday,9900000,4,0,False,https://www.instagram.com/p/BWLu7WdD6GL/?taken-by=joselyncano,1,357,142685,night
joselyncano,"Because white buns only look good on hamburgers
Happy 4th of July my fellow Americans ??
-I'll be uploading the longer vacation video on my app today ?
-
-
-
- ?for more behind the scenes pictures & videos checkout my App (link in bio)
-?para más fotos y videos descarga mi aplicación (enlace en mi profil)",2017-07-04T19:09:37.000Z,Tuesday,9900000,4,0,False,https://www.instagram.com/p/BWIsfeajq8m/?taken-by=joselyncano,0,357,185576,night
joselyncano,"Life is better at the beach ??
-
- ?for more behind the scenes pictures & videos checkout my App (link in bio)
-?para más fotos y videos descarga mi aplicación (enlace en mi profil)",2017-07-03T20:56:41.000Z,Monday,9900000,4,0,False,https://www.instagram.com/p/BWGT8xSD_Qe/?taken-by=joselyncano,0,357,123153,night
joselyncano,"Can't complain even though we got attacked by mosquitos, stung by a sting ray, a racoon ate my snacks, and have no signal or internet?
After the sting ray incident I don't think I'll ever go in the water comfortably again. They hide under the sand so you can't see them ?",2017-06-30T21:43:27.000Z,Friday,9900000,4,0,False,https://www.instagram.com/p/BV-q6qIjHjU/?taken-by=joselyncano,0,357,137217,night
vegas_nay,?@swetlanapetuhova looking beautiful in #GoldenGoddess lashes,2017-07-30T15:59:16.000Z,Sunday,8000000,459,1,False,https://www.instagram.com/p/BXLTYIWlTIx/?taken-by=vegas_nay,1,5488,42172,midday
vegas_nay,Gorgeous @melisssaspiteri ???#grandglamour #,2017-07-30T11:17:54.000Z,Sunday,8000000,459,2,False,https://www.instagram.com/p/BXKzLQxljgt/?taken-by=vegas_nay,1,5488,28524,midday
vegas_nay,"Here are the New beautiful @anastasiabeverlyhills Matte Lipsticks on @sosforbeauty ? I swatched these a few days ago, and the formulas are velvety, glides on smoothly, with an even opaque application. Best part is they're NOW available online for purchase ?

I've seen this brand grow gracefully into a power house providing us with the most quality beauty products in the industry. From brows to illuminators, foundations, blushes, contour palette's-the list goes on! They provide us with quality products and are always evolving into something grander!
#anastasiabeverlyhills on #sosforbeauty #lips #vegasnay #",2017-07-29T05:52:13.000Z,Saturday,8000000,459,5,False,https://www.instagram.com/p/BXHpHAVlJjh/?taken-by=vegas_nay,2,5488,14267,morning
vegas_nay,"Beautiful @hotfiremakeup
?MATTE LIPSTICKS?",2017-07-29T05:50:13.000Z,Saturday,8000000,459,0,False,https://www.instagram.com/p/BXHo4U0lamr/?taken-by=vegas_nay,1,5488,12276,morning
vegas_nay,?? @jasmijniris Winged Liner with bronzey eyeshadows on @tayracm_ ?,2017-07-28T04:07:02.000Z,Friday,8000000,459,0,False,https://www.instagram.com/p/BXE4RxFlNZC/?taken-by=vegas_nay,2,5488,41178,night
vegas_nay,Beautiful @silkeveltkamp !,2017-07-27T08:29:22.000Z,Thursday,8000000,459,0,False,https://www.instagram.com/p/BXCxgSnFw08/?taken-by=vegas_nay,1,5488,50900,morning
vegas_nay,"Yesterday I played around with the new @colourpopcosmetics #NoFilterConcealer's and for $6.00 each, you have a great variety of colors to use as foundation, concealer and contour ? the consistency is full coverage, easily blend-able, with a lovely satin finish. ?SET YOUR ALARMS ? as they launch tomorrow at 10am PST! Beautiful capture @makeupbyjesi - she has a YouTube up sharing the products as well ? #colourpopcosmetics #vegasnay #",2017-07-27T07:29:10.000Z,Thursday,8000000,459,4,False,https://www.instagram.com/p/BXCqnWBlWWG/?taken-by=vegas_nay,2,5488,13195,morning
vegas_nay,"Get this look by @nichollsbeautybible
C U T C R E A S E: steps as follow .
.
E Y E S: @anastasiabeverlyhills @norvina Burnt Orange, Raw Sienna, Sienna, Tempera, Primavera, Red Ochre, Cyrbrus Umber ? @makeupgeekcosmetics Chickadee ? @ @eylureofficial Grand Glamour lashes ? @benefitcosmetics Bad Gal lash ? @maccosmetics Reflects gold ? @certifeye Champagne gold glitter (applied sparingly)
.
.
B R O W S: @mywunderbrow Black/Brown ? @maccosmetics Soft Brown eyeshadow
.
.
B R U S H E S: @maccosmetics @morphebrushes",2017-07-25T23:38:37.000Z,Tuesday,8000000,459,0,False,https://www.instagram.com/p/BW_P-BFFnM7/?taken-by=vegas_nay,13,5488,20697,night
vegas_nay,"?@sonjdradeluxe Beautiful blend of colors wearing the @urbandecaycosmetics NAKED HEAT PALETTE on eyes?
_
#",2017-07-22T05:33:02.000Z,Saturday,8000000,459,1,False,https://www.instagram.com/p/BW1lWdAFWcT/?taken-by=vegas_nay,2,5488,18412,morning
vegas_nay,"??? @theamazingworldofj wearing @gerardcosmetics hydra matte and metal matte liquid lipsticks.
_
#",2017-07-21T20:53:47.000Z,Friday,8000000,459,1,False,https://www.instagram.com/p/BW0p7V9lJ08/?taken-by=vegas_nay,2,5488,33597,night
vegas_nay,@domblackfilenails Himalayan salt nails ?,2017-07-11T20:27:36.000Z,Tuesday,8000000,459,0,False,https://www.instagram.com/p/BWa2-ufFFuI/?taken-by=vegas_nay,1,5488,43533,night
vegas_nay,@lehpequenomakeup breathtaking work- reminding me how much I love the look of #grandglamor lashes? can be found @target ? target.com,2017-07-10T16:25:59.000Z,Monday,8000000,459,1,False,https://www.instagram.com/p/BWX2iNnl7sz/?taken-by=vegas_nay,2,5488,19925,evening
humansofny,"“My first time was October 18th, 2013. I was a freshman in college. I was alone in my dorm room and I’d just eaten a bunch of Halloween candy. So I purged it. I felt great afterward. I thought I’d discovered a new tool. It seemed like a way to stop gaining weight. But it became very powerful, very quickly. My second time was two days later. Soon it became most meals. I became addicted to watching the numbers drop. I lost all power over it. I was dizzy and depressed all the time. I couldn’t focus in class or go out with friends. For five months, I lost all control. Then I finally got help. I started talking about it. And the more I talked about it, the more control I got back. The eating disorder lost its power when it stopped being a secret. I’m much better now, but I’ll always be recovering. A few weeks ago I had a relapse. It was the first time in months. Even though I was disappointed, I reminded myself that it wasn’t the end of the world. I haven’t lost all the progress I’ve made over the past four years. I just need to stay positive. And keep talking about it.”",2017-09-11T19:49:03.000Z,Monday,7200000,77,0,False,https://www.instagram.com/p/BY6b2tIg9GQ/?taken-by=humansofny,0,4302,108458,night
humansofny,First two episodes of 'Humans Of New York: The Series' are now available on Facebook! Filmed over 4 years. Created from over 1200 interviews. Link in bio.,2017-08-31T02:44:44.000Z,Thursday,7200000,77,0,True,https://www.instagram.com/p/BYcR4rHA7we/?taken-by=humansofny,0,4302,510602,night
humansofny,First two episodes of 'Humans Of New York: The Series' are now available on Facebook! Filmed over 4 years. Created from over 1200 interviews. Link in bio.,2017-08-31T01:41:56.000Z,Thursday,7200000,77,0,True,https://www.instagram.com/p/BYcKsvdAa1J/?taken-by=humansofny,0,4302,437688,night
humansofny,First two episodes of 'Humans Of New York: The Series' are now available on Facebook! Filmed over 4 years. Created from over 1200 interviews. Link in bio.,2017-08-30T23:19:46.000Z,Wednesday,7200000,77,0,True,https://www.instagram.com/p/BYb6bg8DxkR/?taken-by=humansofny,0,4302,427635,night
humansofny,First two episodes of 'Humans Of New York: The Series are now available on Facebook!' Filmed over 4 years. Created from over 1200 interviews. Link in bio.,2017-08-30T21:50:01.000Z,Wednesday,7200000,77,0,True,https://www.instagram.com/p/BYbwKJRgBxl/?taken-by=humansofny,0,4302,524986,night
humansofny,First two episodes of 'Humans Of New York: The Series' are now available on Facebook! Filmed over 4 years. Created from over 1200 interviews. Watch at facebook.com/honytheseries,2017-08-30T20:06:19.000Z,Wednesday,7200000,77,0,True,https://www.instagram.com/p/BYbkSnSgc-O/?taken-by=humansofny,0,4302,402750,night
humansofny,First two episodes of 'Humans Of New York: The Series are now available on Facebook!' Filmed over 4 years. Created from over 1200 interviews. Watch at facebook.com/honytheseries,2017-08-29T22:16:17.000Z,Tuesday,7200000,77,0,True,https://www.instagram.com/p/BYZOXtAgFF7/?taken-by=humansofny,0,4302,536493,night
humansofny,First two episodes of 'Humans Of New York: The Series are now available on Facebook!' Filmed over 4 years. Created from over 1200 interviews. Watch at facebook.com/honytheseries,2017-08-29T19:09:40.000Z,Tuesday,7200000,77,0,True,https://www.instagram.com/p/BYY5AzLgey3/?taken-by=humansofny,0,4302,629154,night
humansofny,First two episodes of Humans Of New York : The Series are now available on Facebook! Link in bio.,2017-08-29T17:50:48.000Z,Tuesday,7200000,77,0,True,https://www.instagram.com/p/BYYv_NgA5Ab/?taken-by=humansofny,0,4302,650374,evening
humansofny,Humans of New York is now a show on Facebook! First episode premieres today. Link in bio.,2017-08-29T14:16:55.000Z,Tuesday,7200000,77,0,True,https://www.instagram.com/p/BYYXgokAqZS/?taken-by=humansofny,0,4302,859327,midday
humansofny,"“My mother was sixteen when the war came to St. Petersburg. She was the oldest of four children, so her parents chose to evacuate her first. She was supposed to find a job and the rest of the family would follow. She was evacuated with a factory. The workers were on one boat and the machinery was on the other. The boat with the machinery was bombed and sank to the bottom of the river. My mother ended up in a city thousands of miles away. Sometimes there was such little food that she survived on grass. But everyone who stayed behind in the city died. Her entire family was killed in one night. Growing up, she always told us about St. Petersburg. She hung paintings of the city all over our house. So we wanted to bring her back here before she died. When we arrived in the city, we went straight to visit her old house. Only the foundation was left. But when we got off at the subway stop, the strangest thing happened. Two children came running toward us. Their mother was calling after them: ‘Sonya and Misha!’ They had the same names as me and my brother. It was as if they were greeting us.”
(St. Petersburg, Russia)",2017-08-23T21:17:33.000Z,Wednesday,7200000,77,0,False,https://www.instagram.com/p/BYJq4PLgyn8/?taken-by=humansofny,0,4302,176705,night
humansofny,"“I met him six months ago at work. I’m the manager of a store. He was a delivery man. He was playful and fun. He’d bring me coffee and buns in the morning. He started driving me home at night. We began dating and recently moved in together. But a few weeks ago I called his cell phone and a woman picked up. She started asking who I was, and said she wanted to know why I was calling ‘her man.’ Afterwards he told me it was a big misunderstanding. He said it was his ex-girlfriend, and he’d been with her for nine years, so he still feels a responsibility to provide for her. He swears it’s just a material relationship. But she calls him all the time now. He’s not my property, and I don’t want to lose him, but I just want him to make her go away. But he acts like it’s my problem. When I tell him it bothers me, he just says: ‘I’ll ask her not to call at night.’” (St. Petersburg, Russia)",2017-08-22T23:50:42.000Z,Tuesday,7200000,77,0,False,https://www.instagram.com/p/BYHXnCsAAMM/?taken-by=humansofny,0,4302,144036,night
nick__bateman,Home ??,2017-09-11T19:39:58.000Z,Monday,6700000,134,0,False,https://www.instagram.com/p/BY6a0H3guTg/?taken-by=nick__bateman,0,914,156510,night
nick__bateman,"Without this woman I wouldn't be half the man I am today, Happy Birthday mom ?",2017-09-03T19:03:48.000Z,Sunday,6700000,134,0,False,https://www.instagram.com/p/BYlwURFgM2n/?taken-by=nick__bateman,0,914,268035,night
nick__bateman,Rootfop training in 92°F ?#Bostaff,2017-08-31T08:34:43.000Z,Thursday,6700000,134,1,True,https://www.instagram.com/p/BYc58DbgirF/?taken-by=nick__bateman,0,914,900536,morning
nick__bateman,En route,2017-08-25T10:13:54.000Z,Friday,6700000,134,0,False,https://www.instagram.com/p/BYNohSjgFTu/?taken-by=nick__bateman,0,914,407665,morning
nick__bateman,tehreemawan12MY BABYYYY @sabaaliraja,2017-08-19T10:09:19.000Z,Saturday,6700000,134,0,False,https://www.instagram.com/p/BX-LOdBgupK/?taken-by=nick__bateman,1,914,395564,morning
nick__bateman,Sunday Mornings,2017-08-13T18:38:40.000Z,Sunday,6700000,134,0,False,https://www.instagram.com/p/BXvov0mgnZb/?taken-by=nick__bateman,0,914,330025,evening
nick__bateman,?,2017-08-08T18:57:57.000Z,Tuesday,6700000,134,0,False,https://www.instagram.com/p/BXiy-r_gEQV/?taken-by=nick__bateman,0,914,367529,evening
nick__bateman,? Shooting Range,2017-08-02T09:47:24.000Z,Wednesday,6700000,134,0,False,https://www.instagram.com/p/BXSXNGCAYie/?taken-by=nick__bateman,0,914,346563,morning
nick__bateman,So this is a book.... tag your favorite book,2017-07-28T19:15:09.000Z,Friday,6700000,134,0,False,https://www.instagram.com/p/BXGgM_hAqVY/?taken-by=nick__bateman,0,914,335940,night
nick__bateman,Rise n Shine ?,2017-07-24T18:44:21.000Z,Monday,6700000,134,0,False,https://www.instagram.com/p/BW8Jf6mAS91/?taken-by=nick__bateman,0,914,317054,evening
nick__bateman,Coconut hunt,2017-07-19T17:22:31.000Z,Wednesday,6700000,134,0,False,https://www.instagram.com/p/BWvIKJogMDI/?taken-by=nick__bateman,0,914,359358,evening
nick__bateman,Time to Fly,2017-07-14T17:23:34.000Z,Friday,6700000,134,0,False,https://www.instagram.com/p/BWiQTijgrfT/?taken-by=nick__bateman,0,914,406880,evening
sneakernews,"BEAMS and mita sneakers cook up a sequel to their ASICS GEL-Lyte III ""Japanese souvenir jacket"" collaboration.
For full release details, tap the link in our bio.",2017-09-11T22:01:52.000Z,Monday,6500000,0,0,False,https://www.instagram.com/p/BY6rDdHAIbk/?taken-by=sneakernews,0,11707,1682,night
sneakernews,"LeBron James reveals more colorways of his Nike LeBron 15 with the unique zipper fly construction.
For more details on the latest LeBron shoe by Nike, tap the link in our bio.",2017-09-11T20:03:38.000Z,Monday,6500000,0,0,False,https://www.instagram.com/p/BY6dhfSgHlZ/?taken-by=sneakernews,0,11707,16221,night
sneakernews,"New #Vapormax alert: this new dark Berry-colored variety is coming soon.
For a detailed look, tap the link in our bio.",2017-09-11T17:33:12.000Z,Monday,6500000,0,1,False,https://www.instagram.com/p/BY6MTuhgqXW/?taken-by=sneakernews,0,11707,36835,evening
sneakernews,"Kevin Durant recently made some comments about how Under Armour schools are at a disadvantage when it comes to recruiting young players. Steph responded to those comments, by don't expect anything to get in the way of a ring in 2018.
To see what Steph Curry had to say, tap the link in our bio.",2017-09-11T15:35:29.000Z,Monday,6500000,0,0,False,https://www.instagram.com/p/BY5-1jPgoj-/?taken-by=sneakernews,0,11707,22323,midday
